rep,car_id,plate,well,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gmean_mfi,mean_mfi,gate_clean,count_per_bead,row,col,well_id,car_name,rep_type,stimmed,rep_lbl,gate_category
X,1,2,A5,CD3/CD27,CD27,CD3,TRUE,CD3,CD3,TRUE,1646,85.6539246658566,,,CD27,,A,5,X1,CD28,Unstim,FALSE,Unstim,Activation
X,1,2,A5,CD3/CD27,CD27,CD3,FALSE,CD3,CD3,FALSE,1884,64.4921337579618,,,CD27,,A,5,X1,CD28,Unstim,FALSE,Unstim,Activation
X,1,2,A5,CD3/CD127,CD127,CD3,TRUE,CD3,CD3,TRUE,1354,71.794106351551,,,CD127,,A,5,X1,CD28,Unstim,FALSE,Unstim,Activation
X,1,2,A5,CD3/CD127,CD127,CD3,FALSE,CD3,CD3,FALSE,2786,93.1798994974874,,,CD127,,A,5,X1,CD28,Unstim,FALSE,Unstim,Activation
X,1,2,A6,Lymphocytes,Lymphocytes,,FALSE,CD3,CD3,FALSE,2882,33.1,,,lymphocytes,1.26737027264732,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR,Live CAR,Lymphocytes,TRUE,CD3,CD3,FALSE,813,28.2,,,live_car,0.357519788918206,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4,CD4,Live CAR,TRUE,CD3,CD3,TRUE,112,13.8,,,CD4,0.0492524186455585,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39,CD39,CD4,TRUE,CD4,CD3,TRUE,40,35.7,2893,23685,CD39,0.0175901495162709,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3,LAG3,CD4,TRUE,CD4,CD3,TRUE,10,8.93,761,994,LAG3,0.00439753737906772,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1,PD1,CD4,TRUE,CD4,CD3,TRUE,2,1.79,6319,6331,PD1,0.000879507475813544,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,TRUE,CD4,CD3,TRUE,88,78.6,,,CD127posCD27pos,0.038698328935796,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,TRUE,CD4,CD3,TRUE,18,16.1,,,CD127posCD27neg,0.0079155672823219,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,TRUE,CD4,CD3,TRUE,1,0.89,,,CD127negCD27neg,0.000439753737906772,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,TRUE,CD4,CD3,TRUE,69,61.6,,,Naive,0.0303430079155673,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,TRUE,CD4,CD3,TRUE,26,23.2,,,Mem,0.0114335971855761,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,CD3,TRUE,11,9.82,,,Eff,0.00483729111697449,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,CD3,TRUE,6,5.36,,,Emra,0.00263852242744063,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,TRUE,CD4,CD3,TRUE,6,5.36,,,CD62LnegCD25pos,0.00263852242744063,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,TRUE,CD4,CD3,TRUE,62,55.4,,,CD62LposCD25pos,0.0272647317502199,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,TRUE,CD4,CD3,TRUE,31,27.7,,,CD62LposCD25neg,0.0136323658751099,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,TRUE,CD4,CD3,TRUE,13,11.6,,,CD62LnegCD25neg,0.00571679859278804,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,TRUE,CD4,CD3,TRUE,5,4.46,,,CD127negCD27pos,0.00219876868953386,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3,TIM3,CD4,TRUE,CD4,CD3,TRUE,7,6.25,230,242,TIM3,0.00307827616534741,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8,CD8,Live CAR,TRUE,CD3,CD3,TRUE,690,84.9,,,CD8,0.303430079155673,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/CD39,CD39,CD8,TRUE,CD8,CD3,TRUE,529,76.6,11049,27482,CD39,0.232629727352683,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/LAG3,LAG3,CD8,TRUE,CD8,CD3,TRUE,89,12.9,1083,18034,LAG3,0.0391380826737027,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/PD1,PD1,CD8,TRUE,CD8,CD3,TRUE,24,3.48,8756,16118,PD1,0.0105540897097625,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,TRUE,CD8,CD3,TRUE,439,63.6,,,CD127posCD27pos,0.193051890941073,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,TRUE,CD8,CD3,TRUE,59,8.56,,,CD127posCD27neg,0.0259454705364996,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,TRUE,CD8,CD3,TRUE,24,3.48,,,CD127negCD27neg,0.0105540897097625,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,TRUE,CD8,CD3,TRUE,612,88.7,,,Naive,0.269129287598945,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,TRUE,CD8,CD3,TRUE,54,7.84,,,Mem,0.0237467018469657,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,TRUE,CD8,CD3,TRUE,5,0.73,,,Eff,0.00219876868953386,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,TRUE,CD8,CD3,TRUE,19,2.76,,,Emra,0.00835532102022867,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,TRUE,CD8,CD3,TRUE,10,1.45,,,CD62LnegCD25pos,0.00439753737906772,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,TRUE,CD8,CD3,TRUE,100,14.5,,,CD62LposCD25pos,0.0439753737906772,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,TRUE,CD8,CD3,TRUE,560,81.1,,,CD62LposCD25neg,0.246262093227792,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,TRUE,CD8,CD3,TRUE,20,2.9,,,CD62LnegCD25neg,0.00879507475813545,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,TRUE,CD8,CD3,TRUE,168,24.4,,,CD127negCD27pos,0.0738786279683377,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/TIM3,TIM3,CD8,TRUE,CD8,CD3,TRUE,97,14.1,331,374,TIM3,0.0426561125769569,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr,Live Untr,Lymphocytes,FALSE,CD3,CD3,FALSE,1118,38.8,,,live_untr,0.491644678979771,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4,CD4,Live Untr,FALSE,CD3,CD3,FALSE,177,15.8,,,CD4,0.0778364116094987,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/CD39,CD39,CD4,FALSE,CD4,CD3,FALSE,40,22.7,,,CD39,0.0175901495162709,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/LAG3,LAG3,CD4,FALSE,CD4,CD3,FALSE,26,14.8,,,LAG3,0.0114335971855761,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/PD1,PD1,CD4,FALSE,CD4,CD3,FALSE,9,5.11,,,PD1,0.00395778364116095,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,FALSE,CD4,CD3,FALSE,147,83,,,CD127posCD27pos,0.0646437994722955,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,FALSE,CD4,CD3,FALSE,30,17,,,CD127posCD27neg,0.0131926121372032,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,FALSE,CD4,CD3,FALSE,0,0,,,CD127negCD27neg,0,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,FALSE,CD4,CD3,FALSE,111,62.5,,,Naive,0.0488126649076517,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,FALSE,CD4,CD3,FALSE,49,27.8,,,Mem,0.0215479331574318,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,FALSE,CD4,CD3,FALSE,7,3.98,,,Eff,0.00307827616534741,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,FALSE,CD4,CD3,FALSE,10,5.68,,,Emra,0.00439753737906772,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,FALSE,CD4,CD3,FALSE,2,1.14,,,CD62LnegCD25pos,0.000879507475813544,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,FALSE,CD4,CD3,FALSE,93,52.3,,,CD62LposCD25pos,0.0408970976253298,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,FALSE,CD4,CD3,FALSE,65,36.9,,,CD62LposCD25neg,0.0285839929639402,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,FALSE,CD4,CD3,FALSE,17,9.66,,,CD62LnegCD25neg,0.00747581354441513,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,FALSE,CD4,CD3,FALSE,0,0,,,CD127negCD27pos,0,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/TIM3,TIM3,CD4,FALSE,CD4,CD3,FALSE,15,8.52,,,TIM3,0.00659630606860158,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8,CD8,Live Untr,FALSE,CD3,CD3,FALSE,928,83,,,CD8,0.408091468777485,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/CD39,CD39,CD8,FALSE,CD8,CD3,FALSE,678,73.1,,,CD39,0.298153034300792,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/LAG3,LAG3,CD8,FALSE,CD8,CD3,FALSE,83,8.95,,,LAG3,0.0364995602462621,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/PD1,PD1,CD8,FALSE,CD8,CD3,FALSE,17,1.83,,,PD1,0.00747581354441513,A,6,X1,CD28,Unstim,FALSE,Unstim,Exhaustion
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,FALSE,CD8,CD3,FALSE,562,60.6,,,CD127posCD27pos,0.247141600703606,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,FALSE,CD8,CD3,FALSE,311,33.5,,,CD127posCD27neg,0.136763412489006,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,FALSE,CD8,CD3,FALSE,35,3.78,,,CD127negCD27neg,0.015391380826737,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,FALSE,CD8,CD3,FALSE,710,76.5,,,Naive,0.312225153913808,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,FALSE,CD8,CD3,FALSE,129,13.9,,,Mem,0.0567282321899736,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,FALSE,CD8,CD3,FALSE,40,4.31,,,Eff,0.0175901495162709,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,FALSE,CD8,CD3,FALSE,49,5.29,,,Emra,0.0215479331574318,A,6,X1,CD28,Unstim,FALSE,Unstim,Differentiation
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,FALSE,CD8,CD3,FALSE,11,1.19,,,CD62LnegCD25pos,0.00483729111697449,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,FALSE,CD8,CD3,FALSE,151,16.3,,,CD62LposCD25pos,0.0664028144239226,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,FALSE,CD8,CD3,FALSE,676,72.8,,,CD62LposCD25neg,0.297273526824978,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,FALSE,CD8,CD3,FALSE,90,9.71,,,CD62LnegCD25neg,0.0395778364116095,A,6,X1,CD28,Unstim,FALSE,Unstim,
X,1,2,A6,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,FALSE,CD8,CD3,FALSE,19,2.05,,,CD127negCD27pos,0.00835532102022867,A,6,X1,CD28,Unstim,FALSE,Unstim,
