rep,car_id,plate,well,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gmean_mfi,mean_mfi,gate_clean,count_per_bead,row,col,well_id,car_name,rep_type,stimmed,rep_lbl,gate_category
B,7,2,B7,CD3/CD39,CD39,CD3,FALSE,CD3,CD3,FALSE,145,68.1586206896552,8841.66896551724,21399,CD39,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/LAG3,LAG3,CD3,TRUE,CD3,CD3,TRUE,258,37.134496124031,1087.11627906977,1987.13178294574,LAG3,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/LAG3,LAG3,CD3,FALSE,CD3,CD3,FALSE,13,7.66615384615385,133.823076923077,151.146153846154,LAG3,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/PD1,PD1,CD3,TRUE,CD3,CD3,TRUE,82,19.5623170731707,2620.08536585366,3042.13414634146,PD1,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/PD1,PD1,CD3,FALSE,CD3,CD3,FALSE,0,,,,PD1,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/CD127posCD27pos,CD127posCD27pos,CD3,TRUE,CD3,CD3,TRUE,263,35.7524714828897,,,CD127posCD27pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127posCD27pos,CD127posCD27pos,CD3,FALSE,CD3,CD3,FALSE,118,51.9016949152542,,,CD127posCD27pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127posCD27neg,CD127posCD27neg,CD3,TRUE,CD3,CD3,TRUE,261,37.8563218390805,,,CD127posCD27neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127posCD27neg,CD127posCD27neg,CD3,FALSE,CD3,CD3,FALSE,73,29.9013698630137,,,CD127posCD27neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127negCD27neg,CD127negCD27neg,CD3,TRUE,CD3,CD3,TRUE,148,22.4466216216216,,,CD127negCD27neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127negCD27neg,CD127negCD27neg,CD3,FALSE,CD3,CD3,FALSE,37,18.7545945945946,,,CD127negCD27neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/Naive,Naive,CD3,TRUE,CD3,CD3,TRUE,166,23.5975903614458,,,Naive,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Naive,Naive,CD3,FALSE,CD3,CD3,FALSE,101,42.1188118811881,,,Naive,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Mem,Mem,CD3,TRUE,CD3,CD3,TRUE,269,42.1267657992565,,,Mem,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Mem,Mem,CD3,FALSE,CD3,CD3,FALSE,69,30.8927536231884,,,Mem,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Eff,Eff,CD3,TRUE,CD3,CD3,TRUE,224,30.8834821428571,,,Eff,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Eff,Eff,CD3,FALSE,CD3,CD3,FALSE,44,18.8659090909091,,,Eff,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Emra,Emra,CD3,TRUE,CD3,CD3,TRUE,78,13.5003846153846,,,Emra,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/Emra,Emra,CD3,FALSE,CD3,CD3,FALSE,30,20.5,,,Emra,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,B7,CD3/CD62LnegCD25pos,CD62LnegCD25pos,CD3,TRUE,CD3,CD3,TRUE,203,27.8852216748768,,,CD62LnegCD25pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LnegCD25pos,CD62LnegCD25pos,CD3,FALSE,CD3,CD3,FALSE,28,11.4428571428571,,,CD62LnegCD25pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LposCD25pos,CD62LposCD25pos,CD3,TRUE,CD3,CD3,TRUE,264,37.1560606060606,,,CD62LposCD25pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LposCD25pos,CD62LposCD25pos,CD3,FALSE,CD3,CD3,FALSE,79,32.5810126582279,,,CD62LposCD25pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LposCD25neg,CD62LposCD25neg,CD3,TRUE,CD3,CD3,TRUE,135,18.2814814814815,,,CD62LposCD25neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LposCD25neg,CD62LposCD25neg,CD3,FALSE,CD3,CD3,FALSE,86,37.8302325581395,,,CD62LposCD25neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LnegCD25neg,CD62LnegCD25neg,CD3,TRUE,CD3,CD3,TRUE,135,19.2111111111111,,,CD62LnegCD25neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD62LnegCD25neg,CD62LnegCD25neg,CD3,FALSE,CD3,CD3,FALSE,51,27.8964705882353,,,CD62LnegCD25neg,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127negCD27pos,CD127negCD27pos,CD3,TRUE,CD3,CD3,TRUE,65,10.7926153846154,,,CD127negCD27pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/CD127negCD27pos,CD127negCD27pos,CD3,FALSE,CD3,CD3,FALSE,16,11,,,CD127negCD27pos,,B,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,B7,CD3/TIM3,TIM3,CD3,TRUE,CD3,CD3,TRUE,201,30.4557213930348,3071.00497512438,5139.59701492537,TIM3,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/TIM3,TIM3,CD3,FALSE,CD3,CD3,FALSE,9,4.17888888888889,1602.33333333333,1876.44444444444,TIM3,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,B7,CD3/CD25,CD25,CD3,TRUE,CD3,CD3,TRUE,934,63.6351177730193,,,CD25,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
B,7,2,B7,CD3/CD25,CD25,CD3,FALSE,CD3,CD3,FALSE,214,43.9355140186916,,,CD25,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
B,7,2,B7,CD3/CD27,CD27,CD3,TRUE,CD3,CD3,TRUE,656,44.6173170731707,,,CD27,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
B,7,2,B7,CD3/CD27,CD27,CD3,FALSE,CD3,CD3,FALSE,268,56.034328358209,,,CD27,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
B,7,2,B7,CD3/CD127,CD127,CD3,TRUE,CD3,CD3,TRUE,1048,72.8290076335878,,,CD127,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
B,7,2,B7,CD3/CD127,CD127,CD3,FALSE,CD3,CD3,FALSE,382,80.3717277486911,,,CD127,,B,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
B,7,2,E7,Lymphocytes,Lymphocytes,,FALSE,CD3,CD3,FALSE,2930,14.2,,,lymphocytes,0.966677664137248,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR,Live CAR,Lymphocytes,TRUE,CD3,CD3,FALSE,1456,49.7,,,live_car,0.480369515011547,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4,CD4,Live CAR,TRUE,CD3,CD3,TRUE,630,43.3,,,CD4,0.207852193995381,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39,CD39,CD4,TRUE,CD4,CD3,TRUE,415,65.9,7750,25313,CD39,0.136918508742989,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3,LAG3,CD4,TRUE,CD4,CD3,TRUE,244,38.8,1247,2671,LAG3,0.0805014846585285,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1,PD1,CD4,TRUE,CD4,CD3,TRUE,111,17.6,2606,4637,PD1,0.0366215770372814,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,TRUE,CD4,CD3,TRUE,229,36.3,,,CD127posCD27pos,0.0755526228967338,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,TRUE,CD4,CD3,TRUE,263,41.7,,,CD127posCD27neg,0.0867700428901353,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,TRUE,CD4,CD3,TRUE,98,15.5,,,CD127negCD27neg,0.0323325635103926,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,TRUE,CD4,CD3,TRUE,103,16.3,,,Naive,0.0339821840976575,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,TRUE,CD4,CD3,TRUE,331,52.5,,,Mem,0.109204882876938,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,CD3,TRUE,169,26.9,,,Eff,0.0557571758495546,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,CD3,TRUE,27,4.28,,,Emra,0.00890795117123062,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,TRUE,CD4,CD3,TRUE,198,31.5,,,CD62LnegCD25pos,0.0653249752556912,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,TRUE,CD4,CD3,TRUE,282,44.7,,,CD62LposCD25pos,0.093038601121742,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,TRUE,CD4,CD3,TRUE,87,13.8,,,CD62LposCD25neg,0.0287033982184098,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,TRUE,CD4,CD3,TRUE,63,9.98,,,CD62LnegCD25neg,0.0207852193995381,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,TRUE,CD4,CD3,TRUE,41,6.5,,,CD127negCD27pos,0.0135268888155724,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3,TIM3,CD4,TRUE,CD4,CD3,TRUE,168,26.6,2687,4834,TIM3,0.0554272517321016,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8,CD8,Live CAR,TRUE,CD3,CD3,TRUE,579,39.8,,,CD8,0.191026064005279,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/CD39,CD39,CD8,TRUE,CD8,CD3,TRUE,483,83.4,18689,44363,CD39,0.159353348729792,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/LAG3,LAG3,CD8,TRUE,CD8,CD3,TRUE,148,25.5,676,950,LAG3,0.0488287693830419,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/PD1,PD1,CD8,TRUE,CD8,CD3,TRUE,3,0.52,1645,1768,PD1,0.000989772352358957,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,TRUE,CD8,CD3,TRUE,156,26.9,,,CD127posCD27pos,0.0514681623226658,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,TRUE,CD8,CD3,TRUE,143,24.7,,,CD127posCD27neg,0.047179148795777,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,TRUE,CD8,CD3,TRUE,163,28.1,,,CD127negCD27neg,0.0537776311448367,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,TRUE,CD8,CD3,TRUE,128,22.1,,,Naive,0.0422302870339822,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,TRUE,CD8,CD3,TRUE,132,22.8,,,Mem,0.0435499835037941,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,TRUE,CD8,CD3,TRUE,204,35.2,,,Eff,0.0673045199604091,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,TRUE,CD8,CD3,TRUE,116,20,,,Emra,0.0382711976245464,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,TRUE,CD8,CD3,TRUE,189,32.6,,,CD62LnegCD25pos,0.0623556581986143,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,TRUE,CD8,CD3,TRUE,168,29.1,,,CD62LposCD25pos,0.0554272517321016,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,TRUE,CD8,CD3,TRUE,67,11.6,,,CD62LposCD25neg,0.02210491586935,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,TRUE,CD8,CD3,TRUE,155,26.7,,,CD62LnegCD25neg,0.0511382382052128,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,TRUE,CD8,CD3,TRUE,118,20.3,,,CD127negCD27pos,0.0389310458594523,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/TIM3,TIM3,CD8,TRUE,CD8,CD3,TRUE,68,11.7,1789,2640,TIM3,0.022434839986803,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr,Live Untr,Lymphocytes,FALSE,CD3,CD3,FALSE,463,15.8,,,live_untr,0.152754866380732,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4,CD4,Live Untr,FALSE,CD3,CD3,FALSE,160,34.6,,,CD4,0.0527878587924777,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/CD39,CD39,CD4,FALSE,CD4,CD3,FALSE,71,44.4,2963,11140,CD39,0.023424612339162,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/LAG3,LAG3,CD4,FALSE,CD4,CD3,FALSE,5,3.12,-33.6,-27.8,LAG3,0.00164962058726493,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/PD1,PD1,CD4,FALSE,CD4,CD3,FALSE,1,0.62,1741,1881,PD1,0.000329924117452986,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,FALSE,CD4,CD3,FALSE,102,63.7,,,CD127posCD27pos,0.0336522599802046,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,FALSE,CD4,CD3,FALSE,54,33.8,,,CD127posCD27neg,0.0178159023424612,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,FALSE,CD4,CD3,FALSE,3,1.88,,,CD127negCD27neg,0.000989772352358957,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,FALSE,CD4,CD3,FALSE,66,41.2,,,Naive,0.0217749917518971,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,FALSE,CD4,CD3,FALSE,71,44.4,,,Mem,0.023424612339162,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,FALSE,CD4,CD3,FALSE,22,13.8,,,Eff,0.00725833058396569,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,FALSE,CD4,CD3,FALSE,1,0.62,,,Emra,0.000329924117452986,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,FALSE,CD4,CD3,FALSE,16,10,,,CD62LnegCD25pos,0.00527878587924777,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,FALSE,CD4,CD3,FALSE,82,51.2,,,CD62LposCD25pos,0.0270537776311448,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,FALSE,CD4,CD3,FALSE,49,30.6,,,CD62LposCD25neg,0.0161662817551963,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,FALSE,CD4,CD3,FALSE,13,8.12,,,CD62LnegCD25neg,0.00428901352688882,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,FALSE,CD4,CD3,FALSE,1,0.62,,,CD127negCD27pos,0.000329924117452986,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/TIM3,TIM3,CD4,FALSE,CD4,CD3,FALSE,5,3.12,1349,1643,TIM3,0.00164962058726493,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8,CD8,Live Untr,FALSE,CD3,CD3,FALSE,288,62.1,,,CD8,0.0950181458264599,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/CD39,CD39,CD8,FALSE,CD8,CD3,FALSE,219,76,10964,30900,CD39,0.0722533817222039,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/LAG3,LAG3,CD8,FALSE,CD8,CD3,FALSE,32,11.1,283,334,LAG3,0.0105575717584955,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/PD1,PD1,CD8,FALSE,CD8,CD3,FALSE,0,0,1591,1683,PD1,0,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,FALSE,CD8,CD3,FALSE,80,27.9,,,CD127posCD27pos,0.0263939293962389,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,FALSE,CD8,CD3,FALSE,78,27.2,,,CD127posCD27neg,0.0257340811613329,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,FALSE,CD8,CD3,FALSE,89,31,,,CD127negCD27neg,0.0293632464533157,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,FALSE,CD8,CD3,FALSE,76,26.5,,,Naive,0.0250742329264269,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,FALSE,CD8,CD3,FALSE,59,20.6,,,Mem,0.0194655229297262,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,FALSE,CD8,CD3,FALSE,85,29.6,,,Eff,0.0280435499835038,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,FALSE,CD8,CD3,FALSE,67,23.3,,,Emra,0.02210491586935,E,7,B7,MBTP1,1:4,TRUE,1:4b,Differentiation
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,FALSE,CD8,CD3,FALSE,56,19.5,,,CD62LnegCD25pos,0.0184757505773672,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,FALSE,CD8,CD3,FALSE,75,26.1,,,CD62LposCD25pos,0.0247443088089739,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,FALSE,CD8,CD3,FALSE,52,18.1,,,CD62LposCD25neg,0.0171560541075553,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,FALSE,CD8,CD3,FALSE,104,36.2,,,CD62LnegCD25neg,0.0343121082151105,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,FALSE,CD8,CD3,FALSE,40,13.9,,,CD127negCD27pos,0.0131969646981194,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/TIM3,TIM3,CD8,FALSE,CD8,CD3,FALSE,5,1.74,1197,1479,TIM3,0.00164962058726493,E,7,B7,MBTP1,1:4,TRUE,1:4b,Exhaustion
B,7,2,E7,beads,beads,,FALSE,CD3,CD3,FALSE,3031,14.7,,,beads,1,E,7,B7,MBTP1,1:4,TRUE,1:4b,
B,7,2,E7,,,CD4,TRUE,CD4,CD3,TRUE,480,76.2,,,CD25,,E,7,B7,MBTP1,1:4,TRUE,1:4b,Activation
